customer_id,default_flag,is_student,balance,income
238,0,0,338.266201647092,37767.2398628929
239,0,0,709.123351356215,44041.6300941084
240,0,0,978.978200410458,57839.0537343736
241,0,0,371.010127817542,15702.7070830358
242,1,1,1572.85648082363,14930.1783306832
243,0,0,0.0,40150.2179810589
244,1,0,1964.47687225275,39054.5891443138
245,0,0,548.037783442487,33605.6494686572
246,0,0,1257.05522168594,34045.0088247242
247,0,0,1189.91805697419,38016.8939028578
248,0,0,687.683759014873,39373.5797462414
249,0,0,845.698965838533,39899.5126808393
250,0,1,957.68483377014,19676.3456491722
251,0,0,233.51684626705,43326.105379399
252,0,1,1126.94874392123,14298.2645686728
253,0,1,488.855176548209,15159.4948475336
254,0,0,767.903559780495,44323.5796638006
255,0,0,561.925799124395,31388.5056454162
256,0,1,1092.27001277246,17454.6018395308
257,0,0,71.7886830035823,31965.7447145835
258,0,1,1839.14368196221,13625.3979303665
259,0,1,876.000777906745,22474.5740898236
260,0,0,554.107811535591,30357.0259771625
261,0,0,891.317898050276,43945.0416541408
262,0,0,464.836333095801,27324.8996870728
263,0,1,563.542661100162,24082.039344103
264,1,0,1530.35315714612,30003.8171511158
265,0,0,990.567026186294,41690.2526225588
266,0,0,590.399786498762,42769.2038801219
267,0,1,715.164109574278,21153.5110081715
268,0,0,1540.37772667771,41852.0784358238
269,0,0,1243.32651840828,41639.6803816334
270,0,1,235.328499908875,20909.7047538096
271,0,0,528.254323170426,49394.3407745259
272,0,0,592.25389562288,30731.201603129
273,0,0,705.204971986239,42683.187243286
274,0,0,456.515643990607,48195.7758370753
275,0,1,470.717574652806,18052.1049990983
276,0,1,1503.07512985524,10600.4135403234
277,0,0,1362.96559540382,44217.916035229
278,0,0,908.771573687939,45032.8459851152
279,0,1,1096.82027214514,16148.0600066063
280,0,0,369.221942475652,47835.0910453141
281,0,0,673.399899046348,50256.2902118721
282,0,0,1038.50000752152,51173.1413763773
283,0,0,0.0,28762.9237797484
284,0,0,527.194086573308,32431.1182596038
285,0,0,817.469336816104,32974.4273524306
286,0,1,1549.04275451742,19702.2932058259
287,0,1,566.71378935163,11853.9531668181
288,0,0,1496.0564648759,24935.9187420961
289,0,0,862.65665641665,42844.8340023417
290,0,0,1259.14941789256,31263.641081672
291,0,0,1025.03883303162,43510.0496378575
292,0,1,703.277787102737,14793.7426766893
293,0,1,1082.39149734588,15175.3612149215
294,0,0,910.449023533627,44054.9164232695
295,0,1,996.543862160795,16995.660404948
296,0,0,353.778226008973,58514.3180764771
297,0,1,782.71082750063,13300.2974683438
298,0,0,1716.59541824423,51056.8682867977
299,0,1,502.898638357521,15153.9657626449
300,0,0,1033.46846850523,59203.967663027
301,0,0,0.0,34925.3654101007
302,0,1,1087.08349936833,19263.7695817023
303,0,0,1047.24424881393,43899.7592451193
304,0,0,1056.9273525241,38367.8679465264
305,0,1,979.224424632861,26010.8878031666
306,0,1,847.818706253068,15978.6336256509
307,0,0,781.77128476306,50958.7905135707
308,0,1,402.488886825952,15904.0559208087
309,0,0,204.740181714577,17534.2905392742
310,0,1,2022.67464324227,18336.7431684499
311,0,0,748.937063784024,44186.6177602637
312,0,0,838.275687752419,35917.4906102388
313,0,0,386.016049290846,44694.0309570293
314,0,0,812.399296525647,49623.1009820913
315,0,1,1809.92656439359,6985.13594539539
316,0,0,0.0,30360.5489438194
317,0,1,1328.18380411907,24688.4737209336
318,0,1,1464.93604882699,26716.6863746825
319,0,0,1200.56513764738,39718.6926569602
320,0,0,989.686419964428,27856.5770606695
321,0,0,870.734579925775,35539.2702158304
322,0,1,1200.84739001594,19849.8314129485
323,0,1,1428.83204736141,23204.6814610385
324,0,0,0.0,33951.2887259243
325,0,1,359.458866537597,21783.2694913357
326,0,0,265.683949786654,40862.7540056256
327,0,0,1027.77053169201,44406.83691434
328,0,0,729.047433497618,35042.1329969977
329,0,0,1042.80491991389,25867.1477168844
330,0,0,230.230587898767,37875.614823143
331,0,0,367.466012183201,30611.2722706896
332,0,1,737.70535394131,20863.7996686998
333,0,0,18.2612853635445,30349.460422935
334,0,0,1257.76020889191,30834.7713682736
335,0,0,455.521513206303,40907.3983537652
336,0,0,56.9675603504705,35458.4815614206
337,0,1,723.931985299722,12213.0371368411
338,0,0,612.383157677442,41379.7678082606
339,0,1,1220.1776056907,15308.1270712606
340,0,0,1222.34769171407,32363.3710505846
341,0,0,1165.49113814695,47684.2194497488
342,1,0,1642.81999663825,46856.947039092
343,0,0,944.173560017781,56088.6837995041
344,0,0,749.608003900673,41423.9411731786
345,0,0,370.375186777666,31231.0078371514
346,1,0,1991.64912011299,42133.3731759574
347,0,0,773.915226576855,44562.3381169342
348,0,1,817.249811262394,20480.8870560599
349,0,0,1060.71621967665,50260.4643659168
350,1,0,1550.44926441314,56273.5136083638
351,0,1,454.466962212936,15092.439307714
352,0,1,1256.23932541513,17784.5589437522
353,0,0,1484.39539297523,36731.3086949029
354,0,1,1050.47732793251,12661.6116309911
355,0,0,986.40061892638,45430.4722089423
356,0,0,717.341926951688,44266.3765401792
357,0,0,692.143222681581,47038.0903196941
358,1,0,1328.89272521776,34710.0623657106
359,0,0,673.468191056081,32930.0693612803
360,0,0,218.639297043087,48991.3953793342
361,0,0,1218.16696582373,43954.2774856975
362,0,1,13.5168025503509,19322.5450270524
363,0,1,531.478699850065,21726.558972624
364,0,0,165.538151695229,33436.4557377411
365,0,1,1351.84972233302,25890.5039884998
366,0,0,107.282083049616,54143.9627498165
367,0,0,947.193571380436,35604.1171927809
368,0,1,434.560259226124,14812.6452403766
369,0,0,1020.06724048864,37458.8792492481
370,0,0,662.305318022324,31597.8976165624
371,0,1,754.420612920964,20767.6830202615
372,0,0,289.489575693364,44412.8951033073
373,0,0,198.0384092297,36270.9381202213
374,0,1,516.060491676575,16615.0219627606
375,0,0,697.56380898979,41755.3981466578
376,0,1,502.324783467778,16947.4229346552
377,0,1,1459.68708304515,15575.4192333779
378,0,0,716.998722689294,34418.260222849
379,0,1,1037.97270501781,18324.0300568904
380,0,0,673.016117196098,29735.9615970911
381,0,0,371.921784701251,41099.7724418193
382,0,0,89.1349579572228,55604.6075315396
383,0,0,1273.28018105912,40895.2827703241
384,0,0,600.723302967373,18680.516769028
385,0,0,905.038164636789,40711.7988982471
386,0,0,1061.44156214447,54437.0103173026
387,0,0,1672.63924830476,46334.7877633441
388,0,1,883.702645600324,19750.0940028725
389,0,0,373.780330004006,53936.2417769944
390,0,0,1287.79518693788,52382.6647043692
391,0,0,1229.74257147895,48739.9273906526
392,0,1,510.613846954321,22457.0517475137
393,0,0,775.630168716812,27205.8573938823
394,0,0,1152.98288688656,50206.5769341591
395,0,1,1303.66258970167,7986.00033583452
396,0,0,1675.27885173206,28244.5034750867
397,0,0,398.277733044632,30001.7950602905
398,0,1,739.901759396797,25023.8738564122
399,0,0,226.417696514022,32018.7136305149
400,0,0,1217.32171213418,25173.6196080491
401,0,0,639.820558249208,29902.0019867792
402,0,1,883.166976880326,12717.4922312991
403,0,0,2.28761095299739,38186.5242727914
404,0,0,419.637347665868,55967.9931672652
405,0,1,1544.14024986831,11102.5347437308
406,0,0,1101.01501795199,32153.0135926701
407,1,0,1700.59991348658,30488.9834104565
408,0,0,311.82458686811,48301.0596601045
409,0,0,442.830222252675,55074.1308290001
410,0,0,728.814960061209,17909.5810715927
411,0,0,278.877902520136,37188.6683650846
412,0,0,758.70232753449,36625.9895523394
413,0,0,620.339679439371,22803.7410338396
414,0,1,1890.16741147529,18402.4648845955
415,0,0,0.0,28951.4518951571
416,0,1,1329.19884221594,23184.0155485335
417,0,0,1075.86377237475,44128.6282564036
418,0,0,618.527509222818,54956.990544662
419,0,0,1111.0865758202,27466.8936820065
420,0,0,864.039743518541,45881.9302056307
421,0,0,895.229809614618,48512.4556411758
422,0,1,954.030433688607,21908.5271562435
423,0,0,947.634932740896,46813.5163080957
424,0,0,267.303727744013,23117.9286733782
425,0,1,1366.8057832287,23913.2088013082
426,0,0,624.731883509282,38325.1737553638
427,0,0,13.6793826696799,25221.6376687792
428,0,0,785.866485650098,44778.0157756766
429,0,1,1353.09384569504,18933.4961949701
430,0,0,480.321263914829,25553.2628515188
431,0,0,0.0,29507.3132469217
432,0,1,1221.97124290594,17916.8560894887
433,0,1,1184.93652302344,25108.7567118129
434,0,1,478.572055604815,27512.3448997583
435,0,0,221.690461893355,34786.1013515581
436,0,0,578.387621687668,41054.1386619276
437,0,1,1361.45843240671,19576.9571319919
438,0,1,977.848095602786,19731.9609897188
439,0,0,1184.42524488153,36887.4399668549
440,1,1,1118.70103943078,21848.4429000062
441,1,0,1119.09724476071,37224.5678135129
442,0,0,776.349979307366,31329.4848506224
443,0,0,1322.29709108435,51792.4023687088
444,0,0,878.026457591946,27438.585115052
445,0,0,1268.37951467726,16921.1808790391
446,0,0,0.0,32611.3730692624
447,0,0,0.0,37262.5740938171
448,0,1,366.786957314063,25833.0630989749
449,0,0,747.561036377874,39898.7690858911
450,0,0,1787.28514372599,37499.0935479676
451,0,1,1929.44698025845,14995.4921684901
452,0,0,987.14289095702,27961.3196085338
453,0,1,856.357368420521,20758.2146891724
454,0,0,1101.14970709404,18153.8443165945
455,0,0,704.184519980701,31515.9816788054
456,0,0,555.623436676052,40837.7316360848
457,0,0,1073.49826059843,44764.1105476201
458,0,0,1126.2230230127,32842.6523719602
459,0,1,649.773318564213,15708.2963812027
460,0,0,977.657620997298,43743.4967298485
461,0,0,1049.88996420612,42637.5110638278
462,0,1,1383.5663330639,15764.3458759269
463,0,1,1095.46573957961,14065.1675680038
464,0,0,1089.3717909992,30224.5961304621
465,0,0,605.220968306143,21792.3215199716
466,0,0,1033.88539901664,49262.0453292257
467,0,0,1604.72055375478,38186.9850695392
468,0,0,826.327025939312,24679.7150440519
469,0,1,1176.14682328504,16670.6807862767
470,0,1,1275.02319938736,19937.0980337404
471,0,1,1290.28314005643,23538.9441422912
472,0,0,1133.47419931932,51414.4959558752
473,0,0,837.412566855277,37400.4928845624
474,0,1,379.082166688414,18280.3670338005
475,0,1,1134.16627849802,12453.3635924033
476,0,0,0.0,39120.0847898987
477,0,0,1491.17480280473,59394.3830781267
478,0,1,1695.35958565633,9582.94189712211
479,0,0,705.573327638719,54589.2398684094
480,0,0,239.193366265676,33743.2265524885
481,0,1,1183.71064142778,12428.6145139245
482,0,0,898.761838912064,38267.0815784099
483,0,1,1524.29040044933,11719.5934790985
484,0,0,777.023737418037,35115.0185512798
485,0,0,1394.79581919527,26074.9343643672
486,0,1,0.0,20476.1557245306
487,0,0,62.5715751601826,47946.7670938154
488,1,0,1981.45181538435,28127.8954733126
489,0,0,514.054034777825,50053.2619258009
490,0,0,722.788038958828,53714.186065152
491,0,0,152.866304156592,33716.8640608
492,0,0,293.184772853638,35390.2875967121
493,0,0,0.0,38613.6204965307
494,0,1,645.36685722913,17878.3643114477
495,0,1,1515.15283305044,26046.7720831096
496,0,1,767.439505481761,18846.4892212337
497,0,1,491.879747053414,21715.226298099
498,0,0,0.0,41389.4352722327
499,0,0,0.0,34589.4880601878
500,0,0,509.155164105994,40132.6592071942
501,0,1,965.587370085485,16440.0996975194
502,0,1,1868.54007230747,20489.5981077626
503,0,0,403.497205804189,41803.7781625718
504,0,0,593.143625068759,37670.9350241924
505,0,0,0.0,44547.8655465918
506,0,0,742.29001588445,39367.1933081303
507,0,1,1110.10045653191,13013.6105672136
508,0,0,771.551295297819,49440.4012944685
509,0,0,624.338891497583,42492.7530686958
510,0,1,499.957229779348,22884.9525653222
511,0,0,1088.63752037343,60650.0361323175
512,0,0,1556.49192796768,49669.6688731681
513,0,1,797.084335731408,23558.6830823662
514,0,0,415.992502597859,38215.6780429902
515,0,1,538.232681166002,26833.0396297828
516,0,1,1181.93470239962,21086.0820079429
517,0,1,836.020688627074,9271.78992423106
518,0,0,104.443215077791,46928.0054911712
519,0,0,564.209478577944,53196.6230194221
520,0,1,804.539402154679,25091.4607662506
521,0,0,1028.95364023326,21218.3035199452
522,0,0,748.746583667659,8983.85690177193
523,0,0,66.6320807349911,28735.9741149412
524,0,0,452.802228898257,48034.2377125974
525,0,1,798.460510113666,27724.0657528508
526,0,1,1941.90292814167,23467.1269660939
527,0,0,1446.10101191514,22996.4323020653
528,0,0,761.064098290518,61580.034125346
529,0,0,1350.17272835748,43147.4555837922
530,0,0,380.950200559961,36943.3619940607
531,0,1,1602.84960709395,15906.4667974389
532,0,0,147.61011548848,37588.5626099251
533,0,0,0.0,36283.0801271053
534,0,1,733.072512376335,18818.1673820964
535,0,1,1082.74797626804,26096.3370339348
536,0,0,779.657300310476,40804.4757033745
537,0,0,994.158712170624,65254.0757961504
538,0,0,769.181374128885,50070.7815461683
539,0,1,684.098519096227,4985.16911336449
540,0,0,442.563301694319,27898.4653945517
541,1,0,1717.07159258607,38408.8909167268
542,0,0,0.0,36302.5284371559
543,0,0,1092.34586485397,44717.0125770421
544,0,0,497.33495411576,35146.7987733695
545,0,1,1149.68065499451,16907.70074413
546,1,0,1465.21016364327,58699.9831975197
547,0,0,565.317604157056,41789.6110016584
548,0,1,922.137890502438,12224.1851701983
549,0,1,175.599380604839,11510.0578678314
550,0,0,1024.94681888113,49675.5604190352
551,0,0,596.885432303658,54091.6247597359
552,0,0,750.410484208865,53084.9074806631
553,0,1,790.870027432839,14183.9700258002
554,0,0,112.32787249754,42386.0485550432
555,0,1,738.394487315734,16093.2845506875
556,0,0,1157.85556068872,54419.8085690597
557,0,0,1213.24314925522,45149.516318112
558,0,0,1339.6262041855,41656.0028929824
559,0,0,588.312430203571,56520.9625106958
560,0,0,721.808132499821,56375.7219879443
561,0,0,680.820718973428,43843.4741174493
562,0,1,815.406570873486,12071.7624998357
563,0,0,1042.50711204106,37170.1090492838
564,0,1,663.249868122171,20454.6165493286
565,0,1,1478.61854506444,18026.4710989649
566,0,0,337.756753994277,33655.5724347315
567,0,1,1273.55071961651,23126.6361991141
568,0,0,114.179725877987,49562.989265344
569,0,0,0.0,52295.6009297642
570,0,1,1516.31768923234,26377.5934939198
571,0,1,898.114673108612,24164.7511007408
572,0,0,790.590582117334,48219.5944665748
573,0,0,0.0,29072.7214938038
574,0,0,1273.24483033059,49136.4741958684
575,0,0,1279.2004483305,36063.114108959
576,0,1,732.719380888971,14568.7474096201
577,1,0,1763.57908789461,46227.0745421357
578,0,1,1280.41844842492,16310.9055269132
579,0,0,1529.93799536515,36912.8973015701
580,0,1,345.467636476389,18251.4945592885
581,0,0,197.989403751685,33723.9857591642
582,1,1,1770.96944052648,15975.5371965118
583,0,1,639.371943541069,17037.054799848
584,0,0,238.814643857071,23526.7109062151
585,0,0,390.555843076737,45338.357214774
586,0,1,830.171511106981,19476.5875790803
587,0,1,1378.8760756438,21613.578470166
588,0,0,242.403449315825,37364.4230927587
589,0,0,1236.54749355223,36211.4903618167
590,0,0,1063.77493669311,34914.2752545523
591,0,0,126.923178973913,33819.1433220656
592,0,0,758.46550126161,38018.1456896636
593,0,0,908.931458644613,68758.8783988945
594,0,0,558.518342410987,46297.4254108935
595,0,0,1819.24233339211,36969.5525152007
596,0,1,1110.68174400549,19327.5750379268
597,0,0,723.243374669993,43459.0118542977
598,0,0,972.031864031495,18510.9460331979
599,0,0,696.014430649643,40741.4202403334
600,0,1,1178.24890887526,29362.604609009
601,0,1,329.558510877062,19371.8120916882
602,0,1,792.529238472826,14546.3017677099
603,0,0,1246.03775769599,33691.7213091022
604,0,0,591.760776481539,41670.257382541
605,0,0,244.081138800791,24854.2498236435
606,0,0,1038.54836006038,49944.8651506496
607,0,0,679.074586796152,49488.5639815128
608,0,0,1061.415836002,40585.2216446978
609,0,1,1268.2406909193,11914.5782684287
610,0,1,955.533685819795,14736.7208791128
611,0,0,1115.82062964092,27882.8092643981
612,0,1,601.163260610188,22029.1935171555
613,0,0,1097.6000389451,52286.4318229537
614,0,0,1042.78307264667,45982.9663185286
615,0,1,1321.44305286527,8624.1106887428
616,0,0,1052.39326016205,37637.6593074495
617,0,0,687.951701062433,27604.0792714302
618,0,1,566.460512626349,24828.2659835651
619,0,0,769.414224037937,35071.1665353159
620,0,0,955.135342103199,26372.9858152949
621,0,0,643.409526464765,28660.1401685022
622,0,0,0.0,42745.3020131405
623,0,0,437.636062596234,45384.0474502375
624,0,0,1278.86564161404,34673.1709932026
625,0,0,1639.39057196627,30624.7759284918
626,0,0,891.643737265774,36470.8283401861
627,0,1,316.459048313239,18813.9402088352
628,0,0,622.929507387178,48874.555768046
629,0,0,107.277526758955,42287.3028620524
630,0,1,990.543215773955,12398.4906038394
631,0,0,0.0,45659.9957026184
632,0,0,0.0,33119.9553306198
633,0,0,591.21848728877,35287.8245843759
634,0,1,928.060078265644,21121.8448328185
635,0,0,304.599223898782,40785.9891775391
636,0,0,235.939497686815,31336.5101185977
637,0,1,1108.05351768099,10853.2309395984
638,0,0,687.306396976995,24563.7576757258
639,0,0,60.1860361263316,39864.8635503901
640,0,0,0.0,34648.9725974223
641,0,0,272.893257145115,58730.5728615017
642,1,0,1531.71645931977,43930.4000955678
643,0,0,949.608648513313,47702.5737457984
644,0,0,561.916178455117,35080.5792438221
645,0,0,468.132522196994,25231.3462344957
646,0,1,993.108169991846,12215.9468218065
647,0,0,0.0,31314.6950884231
648,0,1,759.478369178202,12710.7209232412
649,0,0,1340.78720929652,36440.2283216227
650,0,1,1521.46339550224,15210.4740694568
651,0,0,133.743344349705,30457.0163661003
652,1,0,780.172569171512,51656.8740637741
653,0,0,839.915458349588,22884.793017069
654,0,0,913.505872937903,36670.854223035
655,0,0,924.881441457043,35712.6379057533
656,0,0,1197.83150461166,54652.3092984373
657,0,0,49.2096658960132,30451.1528587659
658,0,0,970.716096585793,48387.6486173419
659,0,0,783.057400540258,54082.4240845222
660,0,1,465.062888613853,20379.0620895269
661,0,0,0.0,39337.7499765406
